#OTU ID	taxonomy	genus	family
HM21887411525	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured Lactobacillus sp.	Lactobacillus	Lactobacillaceae
DQ79984711381	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Dorea; D_6__uncultured bacterium	Dorea	Lachnospiraceae
DQ80033511382	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__[Eubacterium] coprostanoligenes group; D_6__uncultured bacterium	[Eubacterium] coprostanoligenes group	Ruminococcaceae
HW06640411511	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; Ambiguous_taxa	Ruminococcaceae UCG-014	Ruminococcaceae
AM93037211464	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptostreptococcaceae; Ambiguous_taxa; Ambiguous_taxa	unclassified__Peptostreptococcaceae	Peptostreptococcaceae
FN64606511389	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Staphylococcaceae; D_5__Staphylococcus; D_6__Staphylococcus succinus subsp. succinus	Staphylococcus	Staphylococcaceae
EU51071411438	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
LN90775111420	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Enterococcaceae; D_5__Enterococcus; Ambiguous_taxa	Enterococcus	Enterococcaceae
EU66360211492	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Porphyromonadaceae; D_5__Butyricimonas; D_6__uncultured bacterium	Butyricimonas	Porphyromonadaceae
GQ49257411331	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Ruminococcus] gnavus group; D_6__uncultured bacterium	[Ruminococcus] gnavus group	Lachnospiraceae
FJ36288111349	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured bacterium	Ruminococcaceae UCG-014	Ruminococcaceae
KU32490711220	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Enterococcaceae; D_5__Enterococcus; D_6__Enterococcus faecium	Enterococcus	Enterococcaceae
JX54343211488	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured Ruminococcaceae bacterium	Ruminococcaceae UCG-014	Ruminococcaceae
EF07139611511	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Sellimonas; Ambiguous_taxa	Sellimonas	Lachnospiraceae
AY91615911352	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__uncultured; D_6__uncultured bacterium	unclassified__Ruminococcaceae	Ruminococcaceae
AM69740511465	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__[Eubacterium] coprostanoligenes group; Ambiguous_taxa	[Eubacterium] coprostanoligenes group	Ruminococcaceae
GQ49354211380	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Enterobacteriales; D_4__Enterobacteriaceae; D_5__Escherichia-Shigella; D_6__uncultured bacterium	Escherichia-Shigella	Enterobacteriaceae
EU47397911384	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Clostridium sensu stricto 1; D_6__uncultured bacterium	Clostridium sensu stricto 1	Clostridiaceae 1
HQ78543611450	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae NK4A214 group; D_6__uncultured organism	Ruminococcaceae NK4A214 group	Ruminococcaceae
GQ38528911438	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingopyxis; Ambiguous_taxa	Sphingopyxis	Sphingomonadaceae
HQ81505411440	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Sellimonas; D_6__uncultured organism	Sellimonas	Lachnospiraceae
DQ05736811392	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Eisenbergiella; Ambiguous_taxa	Eisenbergiella	Lachnospiraceae
KM81915711526	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured Bacillus sp.	Lactobacillus	Lactobacillaceae
DQ45584911432	D_0__Bacteria; D_1__Tenericutes; D_2__Mollicutes; D_3__Anaeroplasmatales; D_4__Anaeroplasmataceae; D_5__Anaeroplasma; D_6__uncultured bacterium	Anaeroplasma	Anaeroplasmataceae
HQ77863511437	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Roseburia; D_6__uncultured organism	Roseburia	Lachnospiraceae
KF84290111378	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Ruminococcus] torques group; D_6__uncultured bacterium	[Ruminococcus] torques group	Lachnospiraceae
GQ44879311388	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__uncultured; D_6__uncultured bacterium	unclassified__Lachnospiraceae	Lachnospiraceae
EU45286111430	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
EU77897411385	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Subdoligranulum; D_6__uncultured bacterium	Subdoligranulum	Ruminococcaceae
AB03404511456	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; Ambiguous_taxa	Ruminococcaceae UCG-014	Ruminococcaceae
EU45681311435	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
KF84311111405	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured bacterium	Ruminococcaceae UCG-014	Ruminococcaceae
HM12912811449	D_0__Bacteria; D_1__Proteobacteria; D_2__Betaproteobacteria; D_3__Burkholderiales; D_4__Comamonadaceae; D_5__Limnohabitans; Ambiguous_taxa	Limnohabitans	Comamonadaceae
DQ45615711454	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminiclostridium 9; Ambiguous_taxa	Ruminiclostridium 9	Ruminococcaceae
AB97654211518	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; Ambiguous_taxa	Lactobacillus	Lactobacillaceae
EU00985511492	D_0__Bacteria; D_1__Tenericutes; D_2__Mollicutes; D_3__Mollicutes RF9; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium	unclassified__uncultured bacterium	unclassified__Mollicutes RF9
JQ18593911386	D_0__Bacteria; D_1__Tenericutes; D_2__Mollicutes; D_3__Mollicutes RF9; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium	unclassified__uncultured bacterium	unclassified__Mollicutes RF9
DQ79373911403	D_0__Bacteria; D_1__Firmicutes; D_2__Erysipelotrichia; D_3__Erysipelotrichales; D_4__Erysipelotrichaceae; D_5__uncultured; Ambiguous_taxa	unclassified__Erysipelotrichaceae	Erysipelotrichaceae
GQ49139311361	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Eubacterium] fissicatena group; Ambiguous_taxa	[Eubacterium] fissicatena group	Lachnospiraceae
GQ44818811376	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured bacterium	Ruminococcaceae UCG-014	Ruminococcaceae
EF09650811433	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
AB61242011481	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Eubacterium] ruminantium group; D_6__uncultured rumen bacterium	[Eubacterium] ruminantium group	Lachnospiraceae
EU45786711431	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
GQ49183811382	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Butyricicoccus; D_6__uncultured bacterium	Butyricicoccus	Ruminococcaceae
EU46060511365	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Sarcina; D_6__uncultured bacterium	Sarcina	Clostridiaceae 1
DQ05740111386	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured bacterium	Ruminococcaceae UCG-014	Ruminococcaceae
EF40074111483	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__uncultured; D_6__uncultured bacterium	unclassified__Ruminococcaceae	Ruminococcaceae
EU45847511383	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured bacterium	Ruminococcaceae UCG-014	Ruminococcaceae
KF84220711408	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
AB49120711467	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__[Eubacterium] coprostanoligenes group; Ambiguous_taxa	[Eubacterium] coprostanoligenes group	Ruminococcaceae
FJ36760211358	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__uncultured; D_6__uncultured bacterium	unclassified__Lachnospiraceae	Lachnospiraceae
DQ05745811455	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Ruminococcus] torques group; D_6__bacterium ic1294	[Ruminococcus] torques group	Lachnospiraceae
GU19894511409	D_0__Bacteria; D_1__Bacteroidetes; D_2__Sphingobacteriia; D_3__Sphingobacteriales; D_4__Sphingobacteriaceae; D_5__Pedobacter; Ambiguous_taxa	Pedobacter	Sphingobacteriaceae
EU45691711420	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
DQ79407111388	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Eubacterium] hallii group; D_6__uncultured bacterium	[Eubacterium] hallii group	Lachnospiraceae
EU50643611362	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptostreptococcaceae; D_5__uncultured; D_6__uncultured bacterium	unclassified__Peptostreptococcaceae	Peptostreptococcaceae
DQ80084411391	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Coprococcus 1; Ambiguous_taxa	Coprococcus 1	Lachnospiraceae
DQ79370311292	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__[Eubacterium] coprostanoligenes group; D_6__uncultured bacterium	[Eubacterium] coprostanoligenes group	Ruminococcaceae
FN56336311399	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Eubacterium] hallii group; D_6__uncultured bacterium	[Eubacterium] hallii group	Lachnospiraceae
EU76712811367	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidaceae; D_5__Bacteroides; Ambiguous_taxa	Bacteroides	Bacteroidaceae
GQ49189411353	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Lachnoclostridium; D_6__uncultured bacterium	Lachnoclostridium	Lachnospiraceae
DQ45620411444	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Lachnospiraceae UCG-006; D_6__uncultured bacterium	Lachnospiraceae UCG-006	Lachnospiraceae
AB44894211445	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Streptococcaceae; D_5__Streptococcus; Ambiguous_taxa	Streptococcus	Streptococcaceae
DQ79665411387	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Eubacterium] hallii group; D_6__uncultured bacterium	[Eubacterium] hallii group	Lachnospiraceae
DQ79357611392	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Ruminococcus] torques group; D_6__uncultured bacterium	[Ruminococcus] torques group	Lachnospiraceae
BABB01003976231496	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidaceae; D_5__Bacteroides; Ambiguous_taxa	Bacteroides	Bacteroidaceae
AB35503511475	D_0__Bacteria; D_1__Bacteroidetes; D_2__Flavobacteriia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium; Ambiguous_taxa	Flavobacterium	Flavobacteriaceae
AB50636411521	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-005; D_6__uncultured bacterium	Ruminococcaceae UCG-005	Ruminococcaceae
KM81910511525	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured Bacillus sp.	Lactobacillus	Lactobacillaceae
GQ44892911311	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
FJ36764911360	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Ruminococcus] torques group; Ambiguous_taxa	[Ruminococcus] torques group	Lachnospiraceae
GALO0100644321478	D_0__Bacteria; D_1__Proteobacteria; D_2__Betaproteobacteria; D_3__Burkholderiales; D_4__Oxalobacteraceae; D_5__Massilia; D_6__Apis mellifera carnica (Carniolan honeybee)	Massilia	Oxalobacteraceae
DQ81546411420	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
JN83137011239	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Staphylococcaceae; D_5__Staphylococcus; D_6__Staphylococcus aureus	Staphylococcus	Staphylococcaceae
AB76130211480	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Enterococcaceae; D_5__Enterococcus; D_6__Enterococcus faecalis	Enterococcus	Enterococcaceae
EU45133011432	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
GQ13263311388	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Clostridium sensu stricto 1; D_6__uncultured bacterium	Clostridium sensu stricto 1	Clostridiaceae 1
EU00981011453	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Eubacterium] hallii group; D_6__uncultured bacterium	[Eubacterium] hallii group	Lachnospiraceae
GQ17541411431	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiales vadinBB60 group; D_5__uncultured bacterium; D_6__uncultured bacterium	unclassified__Clostridiales vadinBB60 group	Clostridiales vadinBB60 group
DQ80480711383	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Roseburia; D_6__uncultured bacterium	Roseburia	Lachnospiraceae
EU45920211374	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Clostridium sensu stricto 1; D_6__uncultured bacterium	Clostridium sensu stricto 1	Clostridiaceae 1
EF43434611354	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; Ambiguous_taxa; Ambiguous_taxa	unclassified__Lachnospiraceae	Lachnospiraceae
AB82434011523	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae NK4A214 group; Ambiguous_taxa	Ruminococcaceae NK4A214 group	Ruminococcaceae
EU50538411402	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__uncultured; D_6__uncultured bacterium	unclassified__Lachnospiraceae	Lachnospiraceae
EU45928211372	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Clostridium sensu stricto 1; D_6__uncultured bacterium	Clostridium sensu stricto 1	Clostridiaceae 1
FN56338911450	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcus 1; D_6__uncultured bacterium	Ruminococcus 1	Ruminococcaceae
GQ13376911379	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-005; D_6__uncultured bacterium	Ruminococcaceae UCG-005	Ruminococcaceae
CDYK010401793051788	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Rhodospirillaceae; D_5__uncultured; Ambiguous_taxa	unclassified__Rhodospirillaceae	Rhodospirillaceae
DQ79741011389	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Fusicatenibacter; D_6__uncultured bacterium	Fusicatenibacter	Lachnospiraceae
GQ35891411502	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Enterobacteriales; D_4__Enterobacteriaceae; D_5__Escherichia-Shigella; Ambiguous_taxa	Escherichia-Shigella	Enterobacteriaceae
HQ79619211445	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__[Ruminococcus] torques group; D_6__uncultured organism	[Ruminococcus] torques group	Lachnospiraceae
KF09837811384	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
HW06640511512	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; Ambiguous_taxa	Ruminococcaceae UCG-014	Ruminococcaceae
JQ28345411406	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	unclassified__Lactobacillales	unclassified__Lactobacillales
EU47399411384	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Clostridium sensu stricto 1; D_6__uncultured bacterium	Clostridium sensu stricto 1	Clostridiaceae 1
DQ82398411377	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured bacterium	Ruminococcaceae UCG-014	Ruminococcaceae
FJ95069411472	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Enterobacteriales; D_4__Enterobacteriaceae; D_5__Escherichia-Shigella; D_6__Escherichia coli	Escherichia-Shigella	Enterobacteriaceae
DQ80199311389	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptostreptococcaceae; D_5__Peptoclostridium; D_6__uncultured bacterium	Peptoclostridium	Peptostreptococcaceae
JQ28315111376	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Enterobacteriales; D_4__Enterobacteriaceae; D_5__Escherichia-Shigella; D_6__uncultured bacterium	Escherichia-Shigella	Enterobacteriaceae
EU46909711334	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured bacterium	Ruminococcaceae UCG-014	Ruminococcaceae
KF84369411404	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured bacterium	Ruminococcaceae UCG-014	Ruminococcaceae
KF10293811392	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
GQ44805211379	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured bacterium	Ruminococcaceae UCG-014	Ruminococcaceae
EU47564111382	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured bacterium	Ruminococcaceae UCG-014	Ruminococcaceae
EU47058011381	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Clostridium sensu stricto 1; D_6__uncultured bacterium	Clostridium sensu stricto 1	Clostridiaceae 1
GQ24667011395	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Enterococcaceae; D_5__Enterococcus; Ambiguous_taxa	Enterococcus	Enterococcaceae
HW06648011495	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Eisenbergiella; Ambiguous_taxa	Eisenbergiella	Lachnospiraceae
EF09615111341	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__uncultured bacterium	Lactobacillus	Lactobacillaceae
GU30427311494	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XIII; D_5__Mogibacterium; D_6__uncultured rumen bacterium	Mogibacterium	Family XIII
